fishNum,totalLength,weight,sex,airbladderTotalLength,Ping_time,F45,F45.5,F46,F46.5,F47,F47.5,F48,F48.5,F49,F49.5,F50,F50.5,F51,F51.5,F52,F52.5,F53,F53.5,F54,F54.5,F55,F55.5,F56,F56.5,F57,F57.5,F58,F58.5,F59,F59.5,F60,F60.5,F61,F61.5,F62,F62.5,F63,F63.5,F64,F64.5,F65,F65.5,F66,F66.5,F67,F67.5,F68,F68.5,F69,F69.5,F70,F70.5,F71,F71.5,F72,F72.5,F73,F73.5,F74,F74.5,F75,F75.5,F76,F76.5,F77,F77.5,F78,F78.5,F79,F79.5,F80,F80.5,F81,F81.5,F82,F82.5,F83,F83.5,F84,F84.5,F85,F85.5,F86,F86.5,F87,F87.5,F88,F88.5,F89,F89.5,F173,F173.5,F174,F174.5,F175,F175.5,F176,F176.5,F177,F177.5,F178,F178.5,F179,F179.5,F180,F180.5,F181,F181.5,F182,F182.5,F183,F183.5,F184,F184.5,F185,F185.5,F186,F186.5,F187,F187.5,F188,F188.5,F189,F189.5,F190,F190.5,F191,F191.5,F192,F192.5,F193,F193.5,F194,F194.5,F195,F195.5,F196,F196.5,F197,F197.5,F198,F198.5,F199,F199.5,F200,F200.5,F201,F201.5,F202,F202.5,F203,F203.5,F204,F204.5,F205,F205.5,F206,F206.5,F207,F207.5,F208,F208.5,F209,F209.5,F210,F210.5,F211,F211.5,F212,F212.5,F213,F213.5,F214,F214.5,F215,F215.5,F216,F216.5,F217,F217.5,F218,F218.5,F219,F219.5,F220,F220.5,F221,F221.5,F222,F222.5,F223,F223.5,F224,F224.5,F225,F225.5,F226,F226.5,F227,F227.5,F228,F228.5,F229,F229.5,F230,F230.5,F231,F231.5,F232,F232.5,F233,F233.5,F234,F234.5,F235,F235.5,F236,F236.5,F237,F237.5,F238,F238.5,F239,F239.5,F240,F240.5,F241,F241.5,F242,F242.5,F243,F243.5,F244,F244.5,F245,F245.5,F246,F246.5,F247,F247.5,F248,F248.5,F249,F249.5,F250,F250.5,F251,F251.5,F252,F252.5,F253,F253.5,F254,F254.5,F255,F255.5,F256,F256.5,F257,F257.5,F258,F258.5,F259,F259.5,F260,Spe,Index
LT001,454,930,2,75, 20:58:48.720000,-39.947778,-40.69584,-41.678441,-42.465366,-43.714268,-44.770838,-45.585605,-45.579225,-44.797182,-43.757832,-42.608367,-41.57497,-40.539409,-39.609373,-38.688498,-37.827124,-37.036867,-36.334844,-35.746435,-35.300389,-34.973343,-34.741815,-34.579174,-34.451314,-34.375102,-34.380987,-34.460749,-34.66678,-34.883147,-35.069895,-35.212133,-35.291188,-35.412268,-35.549784,-35.670326,-35.781715,-35.776978,-35.718288,-35.606307,-35.46999,-35.366286,-35.25758,-35.04518,-34.752581,-34.381861,-33.927167,-33.4843,-32.971095,-32.450232,-31.849052,-31.20618,-30.581038,-30.029893,-29.588378,-29.259158,-29.031985,-28.921701,-28.906989,-28.993587,-29.160828,-29.394171,-29.715942,-30.131495,-30.667736,-31.263319,-31.909586,-32.486667,-33.001929,-33.3562,-33.541766,-33.495307,-33.254255,-32.82603,-32.309557,-31.714869,-31.082855,-30.40989,-29.712062,-29.04245,-28.421015,-27.930295,-27.549427,-27.259851,-27.105203,-27.027979,-27.146918,-27.504854,-28.119658,-28.889957,-29.70046,-44.244288,-44.954087,-45.485038,-45.728709,-45.593086,-45.853505,-45.766986,-45.055631,-44.230323,-43.276602,-42.376822,-41.525537,-40.76927,-40.305463,-39.935659,-39.865835,-39.885034,-40.002605,-40.185378,-40.354193,-40.605067,-40.915142,-41.395314,-41.977172,-42.765909,-43.668993,-44.71846,-46.044457,-47.604776,-49.747924,-52.264264,-54.681586,-55.50166,-54.496667,-52.961693,-51.354853,-49.847838,-48.635966,-47.667832,-46.810686,-46.08648,-45.502844,-44.879984,-44.561063,-44.296316,-44.154883,-44.031154,-43.884456,-43.729858,-43.75761,-43.854586,-44.06037,-44.337748,-44.430422,-44.599174,-44.800977,-45.075564,-45.57161,-46.094589,-46.556295,-47.073502,-47.36561,-47.742799,-48.394926,-48.845906,-49.556531,-49.848624,-49.71063,-49.594531,-49.676571,-50.001809,-50.478426,-50.895961,-51.014952,-50.771256,-50.363696,-50.079127,-50.034754,-50.312217,-50.615233,-50.97958,-51.834541,-52.337199,-52.419107,-52.198176,-51.740407,-51.7655,-52.615277,-53.352238,-53.710701,-53.46916,-52.489688,-51.779234,-51.350343,-51.496533,-53.147925,-55.039273,-55.987767,-54.637592,-51.557862,-48.613963,-45.724007,-43.368849,-42.391983,-42.053029,-42.700377,-43.07732,-42.974161,-42.455616,-41.705266,-41.219216,-41.306264,-41.371081,-41.624234,-41.621598,-41.366074,-41.171417,-41.338011,-41.729729,-42.376314,-42.902077,-42.986944,-43.154754,-43.424894,-43.791799,-44.740732,-45.494515,-45.946391,-45.954577,-45.305466,-44.334046,-43.362821,-42.396769,-42.242867,-42.382027,-42.660172,-43.367437,-43.747928,-43.433668,-42.265993,-40.95047,-40.054,-39.761476,-40.065577,-40.808952,-41.564869,-41.648657,-40.971081,-39.863985,-38.943794,-38.35474,-38.910953,-39.589123,-40.007039,-40.182103,-39.217704,-37.468868,-35.954041,-34.640778,-34.387423,-34.367914,-34.341713,-34.430493,-33.537884,-31.630163,-30.182832,-28.950578,-28.276659,-28.200246,-28.584788,-29.256575,-29.536413,-28.164157,-26.938927,-25.778551,LT,1
LT001,454,930,2,75, 20:58:53.304000,-48.591831,-48.648216,-48.855183,-49.413858,-51.203557,-53.681,-56.764849,-60.045943,-64.282402,-71.338613,-70.548339,-66.755717,-67.064483,-70.535412,-68.974842,-63.463819,-59.617286,-56.733567,-54.269764,-52.048456,-50.017284,-48.242826,-46.753231,-45.504834,-44.469193,-43.594589,-42.806025,-42.140658,-41.552776,-41.096926,-40.811134,-40.619379,-40.53962,-40.511811,-40.496312,-40.542088,-40.583875,-40.676718,-40.805572,-40.943296,-41.088946,-41.200839,-41.211998,-41.187447,-41.143606,-41.03726,-40.953698,-40.808196,-40.66451,-40.467966,-40.233396,-39.951701,-39.621412,-39.258233,-38.860639,-38.429299,-37.979146,-37.495818,-37.015334,-36.523762,-36.026703,-35.532951,-35.01903,-34.538693,-34.086236,-33.727135,-33.42285,-33.222909,-33.073382,-33.011617,-32.99282,-33.039146,-33.101459,-33.189482,-33.255839,-33.322529,-33.35396,-33.369872,-33.364949,-33.295073,-33.219784,-33.087262,-32.903717,-32.729753,-32.467482,-32.126125,-31.855361,-31.792335,-31.964608,-32.228999,-64.075402,-59.704222,-56.549136,-54.51737,-53.05367,-52.218988,-51.39424,-50.220778,-49.214211,-48.471202,-48.003079,-47.894336,-47.799175,-47.595705,-47.15522,-46.611352,-46.174469,-45.941325,-45.854187,-45.831764,-45.769651,-45.688469,-45.629516,-45.62646,-45.725246,-45.853614,-45.967662,-46.046508,-46.175968,-46.5229,-47.209739,-48.164899,-48.985443,-49.25719,-48.941647,-48.419549,-47.865692,-47.368867,-46.788264,-46.04104,-45.096075,-44.186651,-43.282636,-42.592656,-42.03624,-41.488166,-40.981895,-40.453555,-40.011694,-39.782788,-39.654366,-39.623735,-39.629415,-39.509862,-39.433547,-39.459853,-39.526833,-39.752639,-39.8995,-39.863281,-39.770015,-39.459601,-39.165852,-39.136969,-39.095403,-39.337682,-39.49571,-39.250797,-38.907531,-38.701822,-38.58938,-38.615042,-38.766063,-38.973398,-39.144457,-39.227164,-39.261805,-39.390917,-39.656015,-39.879631,-40.13546,-40.731575,-41.148033,-41.251228,-41.387605,-41.445792,-41.874217,-42.870704,-43.610702,-44.284504,-44.610085,-44.534863,-44.749262,-44.944433,-44.85209,-44.0868,-42.735455,-42.252278,-42.334538,-42.228665,-42.249376,-41.639082,-40.464006,-39.198172,-37.966306,-38.10377,-38.827407,-40.344638,-41.705195,-42.063159,-41.846494,-41.196878,-40.355085,-39.935959,-39.721986,-39.960364,-40.425735,-40.97485,-41.029959,-40.714599,-40.452015,-40.13005,-40.255619,-40.550527,-40.969912,-41.685867,-41.757546,-41.492875,-40.994772,-40.580443,-40.498325,-40.8592,-41.720873,-43.312488,-44.470411,-44.315761,-43.402284,-42.368853,-42.171691,-42.849039,-44.271299,-46.104766,-47.546984,-47.713014,-46.993576,-46.325443,-46.100139,-46.485431,-47.081856,-47.395937,-47.125931,-46.743395,-45.961952,-45.238921,-44.797269,-44.469766,-44.234756,-43.994754,-43.199525,-42.318883,-41.201529,-40.097625,-39.201902,-38.352492,-36.942711,-35.729473,-34.494511,-33.399351,-32.724393,-32.302948,-32.107414,-32.316756,-31.897753,-31.757974,-31.55067,LT,1
LT001,454,930,2,75, 20:59:10.816000,-50.818764,-49.282073,-47.974508,-46.70061,-46.145288,-45.649001,-45.463177,-45.362892,-45.219541,-45.087532,-44.831014,-44.641903,-44.480311,-44.513379,-44.633101,-44.848183,-45.110421,-45.370005,-45.577934,-45.694688,-45.689171,-45.587774,-45.444275,-45.281727,-45.111001,-44.90879,-44.599741,-44.219464,-43.74324,-43.277042,-42.873076,-42.455451,-42.029524,-41.52162,-40.931811,-40.356153,-39.772967,-39.285694,-38.87038,-38.495386,-38.165638,-37.848836,-37.518425,-37.247324,-37.024699,-36.821541,-36.725905,-36.68018,-36.791584,-36.999406,-37.263091,-37.495372,-37.676818,-37.879174,-38.168682,-38.564748,-39.067023,-39.594585,-40.078184,-40.472859,-40.842485,-41.384813,-42.270084,-43.580068,-45.204015,-47.078174,-49.154169,-51.726877,-55.122152,-58.53959,-57.236894,-54.158568,-52.352019,-51.767411,-51.983426,-52.658311,-53.529769,-54.483051,-55.255472,-54.796687,-52.689499,-50.187678,-48.18147,-46.876466,-46.075214,-45.612048,-45.167937,-44.634696,-44.06348,-43.577288,-60.912735,-58.926287,-57.088833,-55.581228,-54.440374,-54.438983,-54.637552,-54.54198,-54.466393,-54.24135,-53.932826,-53.468486,-52.980837,-52.76277,-52.64708,-52.833981,-53.05491,-53.338255,-53.665166,-53.895577,-54.032025,-53.921874,-53.625158,-53.115524,-52.598633,-52.061222,-51.588645,-51.297252,-51.034167,-51.019443,-50.965019,-51.006552,-51.07523,-51.062008,-51.165061,-51.264819,-51.315412,-51.402324,-51.418754,-51.289509,-51.179311,-51.162241,-51.03695,-51.017894,-50.707503,-50.252154,-49.738202,-49.344074,-49.207428,-49.507844,-50.040587,-50.759394,-51.504343,-51.909597,-52.162699,-52.194221,-52.165876,-52.34634,-52.572145,-52.723851,-52.841236,-52.589707,-52.379514,-52.614197,-53.225702,-55.1071,-57.519834,-60.014005,-62.234628,-63.48566,-63.5681,-63.060015,-62.573576,-62.282416,-62.028579,-61.596673,-60.928049,-59.964615,-58.823883,-57.359868,-55.884057,-55.152675,-54.531087,-54.119165,-53.862592,-53.471693,-53.426404,-54.139306,-55.15105,-56.650529,-58.020436,-58.274681,-58.049364,-57.387861,-56.782427,-57.427229,-58.590998,-60.822393,-63.490709,-65.124709,-65.589044,-64.177768,-62.516037,-62.48629,-63.856026,-67.695296,-72.388232,-72.860457,-71.791083,-72.064806,-73.099602,-71.948303,-68.538072,-65.973734,-64.378774,-63.611048,-63.923574,-65.448712,-67.417207,-67.897544,-65.159469,-60.995729,-57.482163,-54.910863,-53.261934,-53.10079,-53.657576,-54.438757,-54.285232,-52.760183,-51.362415,-51.040703,-51.802121,-54.17815,-56.211545,-55.859511,-54.259242,-52.643483,-51.977754,-52.266203,-53.24556,-54.409225,-55.056269,-54.808348,-54.110665,-53.700121,-54.070226,-55.598551,-58.205065,-61.802317,-64.788021,-64.308427,-60.833401,-57.315797,-54.766528,-52.625625,-51.189524,-50.911771,-51.050099,-52.184888,-53.242272,-53.861654,-54.201818,-53.314544,-52.078029,-52.527824,-53.790425,-55.365435,-57.763039,-59.116833,-51.500862,-46.572914,-44.739978,-46.892329,-50.117046,LT,1
LT001,454,930,2,75, 21:03:15.736000,-34.929951,-34.487654,-34.062639,-33.437169,-33.303179,-33.061371,-32.997575,-32.929602,-32.798014,-32.706144,-32.55217,-32.492487,-32.430113,-32.489917,-32.563791,-32.659026,-32.751143,-32.826885,-32.874883,-32.915119,-32.926071,-32.922166,-32.923608,-32.919647,-32.931389,-32.95665,-32.945115,-32.945974,-32.898526,-32.869431,-32.886914,-32.875042,-32.853627,-32.745936,-32.540627,-32.311273,-32.022889,-31.7619,-31.508792,-31.236094,-30.94861,-30.63319,-30.271152,-29.942195,-29.641132,-29.318446,-29.046826,-28.737089,-28.458563,-28.151494,-27.828755,-27.496185,-27.171921,-26.882135,-26.637296,-26.429794,-26.267109,-26.126934,-26.015549,-25.909416,-25.786886,-25.645576,-25.480454,-25.341509,-25.228403,-25.213969,-25.247802,-25.379497,-25.543489,-25.758731,-25.977178,-26.220214,-26.435357,-26.649521,-26.808498,-26.923057,-26.967371,-26.94498,-26.877568,-26.762757,-26.680781,-26.612342,-26.532831,-26.44732,-26.248513,-26.002772,-25.849081,-26.00912,-26.525789,-27.145371,-27.751258,-27.836455,-27.993381,-28.190779,-28.402685,-29.437405,-30.422967,-30.990955,-31.565253,-31.986522,-32.394854,-32.725296,-32.957861,-33.335399,-33.670893,-34.16656,-34.589679,-34.890254,-35.002229,-34.888556,-34.679625,-34.37463,-34.096884,-33.740891,-33.407375,-33.021033,-32.620703,-32.366281,-32.159249,-32.219796,-32.303047,-32.42579,-32.43705,-32.223192,-31.986981,-31.757223,-31.567775,-31.463811,-31.395553,-31.239112,-31.078508,-31.067696,-31.031587,-31.268207,-31.460973,-31.613895,-31.637976,-31.619491,-31.626047,-31.865018,-32.167693,-32.445073,-32.632358,-32.380982,-31.929695,-31.337051,-30.741459,-30.384883,-30.099753,-29.695279,-29.235221,-28.429885,-27.566037,-27.0295,-26.552413,-26.766195,-27.008343,-26.910365,-26.723143,-26.544653,-26.445349,-26.48399,-26.653703,-26.867038,-26.99906,-26.989711,-26.905963,-26.865821,-26.965325,-27.016833,-27.105564,-27.668291,-28.034294,-28.241949,-28.403332,-28.388874,-28.581718,-29.214579,-29.666405,-30.001031,-29.92987,-29.001119,-28.047256,-27.217061,-26.754506,-27.355666,-27.862921,-28.293294,-28.312402,-27.338387,-26.488,-25.654108,-25.13979,-25.431296,-25.585505,-25.894597,-25.879505,-26.079692,-26.325918,-26.440225,-26.684058,-26.953497,-26.699887,-26.2414,-25.462534,-24.724672,-24.276362,-24.378877,-24.793834,-25.256107,-25.41599,-25.011191,-24.648514,-24.421393,-24.306259,-24.710342,-24.903333,-24.785581,-24.344683,-23.662551,-23.090323,-22.949576,-23.128623,-23.838745,-24.224653,-23.750954,-23.096451,-22.558172,-22.566852,-23.020688,-23.582038,-23.818213,-23.518645,-22.887697,-22.290003,-21.972605,-22.00007,-22.544541,-23.045799,-23.15367,-22.827605,-22.946137,-23.010462,-23.059784,-23.402357,-23.479901,-23.302395,-23.001447,-22.418587,-22.497107,-22.82697,-23.585748,-24.92867,-25.910603,-25.871488,-24.818933,-23.099242,-21.865268,-21.238481,-21.407179,-22.27416,-23.755193,-24.030696,-21.706634,-18.833933,LT,1
LT001,454,930,2,75, 21:05:28.824000,-54.603203,-54.575014,-54.654477,-54.536167,-54.874108,-55.197826,-55.895563,-56.971503,-58.556711,-60.490189,-60.832602,-58.421843,-55.387822,-52.994001,-51.21681,-49.945058,-49.088305,-48.569768,-48.327097,-48.333433,-48.44185,-48.538047,-48.52106,-48.322233,-47.995832,-47.602945,-47.17522,-46.840836,-46.587396,-46.493171,-46.617155,-46.934084,-47.520285,-48.315301,-49.2249,-50.172269,-50.959953,-51.592899,-52.219883,-53.242523,-55.196563,-57.611045,-57.09992,-54.473865,-52.376598,-50.926058,-49.98595,-49.32764,-48.924287,-48.597624,-48.175122,-47.598901,-47.014662,-46.570411,-46.310658,-46.219182,-46.250767,-46.296113,-46.256825,-46.014287,-45.588544,-45.133566,-44.837633,-44.912935,-45.436197,-46.539884,-48.313139,-51.04348,-54.678147,-56.033819,-52.978337,-50.352223,-49.019067,-48.809371,-49.546777,-51.326668,-54.598038,-61.516881,-69.86537,-57.155288,-52.626181,-50.068671,-48.259969,-46.789746,-45.489128,-44.460339,-43.977405,-44.147679,-44.820188,-45.662424,-51.457035,-50.90079,-51.581415,-54.120928,-60.925155,-63.774089,-54.828098,-50.901046,-49.031047,-48.308587,-48.600509,-50.091108,-52.70837,-54.800894,-52.354608,-49.288657,-47.484696,-46.780333,-46.918002,-47.812344,-49.471634,-52.096559,-56.201404,-61.470499,-60.038782,-56.226084,-54.325656,-54.000398,-55.003771,-57.538536,-62.375675,-66.412588,-58.921888,-53.541741,-49.906399,-47.393251,-45.693864,-44.694557,-44.395651,-44.785887,-45.790009,-47.189086,-47.593346,-46.388303,-44.480595,-42.801734,-41.728041,-41.288352,-41.355527,-41.830316,-42.34577,-42.624723,-42.559808,-41.927605,-41.066108,-40.306426,-39.779383,-39.685935,-39.77883,-39.788138,-39.785068,-39.625297,-39.600191,-40.313494,-41.862813,-45.217359,-50.743288,-50.796993,-45.231707,-41.769256,-39.722955,-38.701779,-38.608516,-39.459114,-41.18755,-42.967392,-42.605814,-40.498299,-38.546109,-37.110092,-36.274082,-36.314243,-36.767794,-37.43362,-38.421787,-39.284623,-39.910948,-40.300951,-40.147774,-40.103382,-40.136336,-40.056358,-40.381838,-41.065163,-42.448759,-44.782338,-45.91597,-44.878207,-43.068462,-41.001456,-39.362653,-37.820886,-36.516533,-35.540506,-34.433444,-33.860247,-33.088891,-32.752305,-32.358652,-31.634669,-31.250405,-30.945277,-30.761509,-30.867147,-30.692211,-30.47354,-30.055028,-29.821994,-29.841511,-30.188414,-31.042013,-31.910235,-33.02633,-34.017472,-34.674269,-35.214773,-35.253362,-35.373121,-35.662121,-36.395771,-37.550561,-38.826188,-39.277504,-38.494132,-37.324545,-36.511211,-36.306183,-36.303694,-36.474509,-36.689924,-36.985272,-37.447919,-38.167915,-39.232523,-40.589707,-41.561043,-40.909805,-39.402188,-38.00812,-36.91239,-36.315998,-36.396234,-36.438653,-36.226463,-35.632006,-34.911927,-34.775206,-35.778415,-38.553663,-44.636389,-43.70867,-37.436581,-33.967384,-31.758778,-29.902873,-28.25851,-26.669306,-25.485854,-24.75603,-24.829346,-25.627584,-27.528724,-30.661522,-35.243298,-37.150621,LT,1
LT002,390,504,1,153, 15:07:28.482000,-36.635658,-36.368254,-36.341407,-36.041309,-35.889053,-35.447883,-35.088429,-34.717894,-34.339029,-34.001131,-33.605918,-33.300939,-32.965542,-32.722565,-32.493382,-32.24441,-31.997143,-31.728608,-31.429627,-31.162749,-30.876256,-30.602085,-30.345907,-30.074202,-29.823054,-29.594288,-29.360785,-29.193165,-29.030898,-28.89417,-28.801673,-28.676852,-28.571532,-28.47031,-28.361274,-28.308659,-28.256835,-28.239452,-28.247808,-28.259691,-28.297927,-28.379073,-28.425887,-28.454814,-28.459447,-28.371289,-28.29953,-28.187301,-28.123126,-28.085001,-28.067073,-28.025959,-27.953992,-27.878576,-27.818825,-27.795354,-27.811077,-27.830576,-27.868464,-27.875857,-27.870055,-27.861687,-27.813704,-27.757958,-27.646882,-27.528725,-27.382337,-27.253755,-27.091121,-26.924636,-26.700728,-26.46077,-26.19506,-25.953804,-25.718728,-25.537489,-25.345461,-25.177134,-24.999553,-24.762754,-24.548521,-24.285649,-24.003467,-23.778988,-23.518449,-23.145017,-22.909362,-22.894704,-23.074356,-23.329047,-66.834436,-59.100572,-54.471994,-51.494153,-49.63457,-48.807918,-48.48402,-48.00722,-47.558785,-47.029341,-46.434643,-46.246194,-46.237057,-46.394347,-46.456274,-45.994551,-45.204675,-44.342002,-43.618907,-43.201191,-42.88478,-42.595272,-42.211547,-41.768347,-41.375699,-41.159083,-41.171289,-41.368493,-41.754877,-42.052646,-42.323653,-42.45982,-42.649866,-43.244195,-44.175163,-45.56991,-47.23778,-49.077115,-51.064166,-52.960074,-53.980085,-54.220704,-54.084842,-53.901576,-53.768959,-53.734367,-54.479693,-56.401629,-59.826842,-63.565532,-62.426216,-59.403604,-57.22557,-55.467722,-53.703074,-51.801647,-49.761542,-48.100141,-46.832434,-45.808718,-45.137695,-44.761821,-44.774164,-45.463319,-46.325172,-46.889668,-46.794657,-45.65164,-44.284841,-43.320926,-42.648296,-42.292659,-42.151867,-41.98599,-41.545438,-40.866439,-40.277841,-40.262671,-40.692912,-41.289261,-41.831109,-42.128082,-41.847032,-40.802707,-39.780194,-38.827145,-38.275061,-38.311561,-38.228708,-38.217143,-37.886106,-37.333652,-36.929858,-36.490642,-36.611227,-37.481033,-38.398786,-39.21596,-39.642874,-39.688135,-39.827528,-39.889732,-40.212065,-40.633309,-41.109585,-42.377654,-43.082521,-44.08318,-44.78315,-44.720968,-44.823465,-44.47278,-44.302818,-44.643282,-44.999176,-45.818965,-46.567511,-47.705901,-49.507746,-52.228539,-56.626518,-62.995788,-68.712685,-62.198494,-56.578929,-52.233221,-48.500685,-45.941582,-44.079193,-43.18642,-43.029138,-43.363752,-44.04721,-44.074574,-42.89718,-41.312103,-40.054394,-39.229265,-39.282346,-40.129884,-41.596474,-43.364594,-44.829548,-45.413271,-45.409745,-45.601054,-46.501447,-48.820382,-52.783795,-58.39176,-56.018222,-50.577724,-47.326569,-45.775682,-45.040041,-45.247069,-46.737353,-50.505517,-57.875704,-48.437433,-42.263237,-38.866192,-36.772764,-36.21174,-36.26583,-36.201487,-35.221175,-33.073171,-30.647481,-28.813471,-27.632692,-27.675357,-28.565797,-30.216297,-32.113409,LT,2
LT002,390,504,1,153, 15:07:30.599000,-38.052834,-37.692402,-37.255385,-36.629267,-36.493034,-36.346472,-36.378848,-36.35983,-36.258304,-36.171713,-36.049937,-36.067522,-36.094327,-36.211862,-36.29787,-36.313838,-36.282226,-36.205753,-36.098665,-36.030118,-35.955164,-35.890022,-35.826055,-35.719869,-35.598294,-35.464365,-35.293974,-35.162512,-35.014125,-34.880442,-34.787984,-34.677239,-34.616192,-34.591769,-34.591925,-34.667047,-34.741852,-34.83701,-34.927044,-34.994782,-35.092401,-35.271279,-35.47438,-35.702046,-35.916244,-36.038473,-36.171789,-36.259784,-36.388991,-36.511929,-36.585126,-36.542791,-36.39091,-36.184106,-35.956027,-35.724133,-35.492518,-35.23576,-34.984594,-34.722311,-34.484307,-34.292293,-34.113055,-33.967643,-33.801138,-33.654604,-33.498812,-33.38966,-33.287357,-33.232703,-33.175416,-33.13741,-33.071898,-32.999025,-32.881829,-32.7643,-32.602296,-32.436274,-32.254523,-32.022605,-31.823648,-31.598569,-31.364842,-31.181479,-30.9476,-30.614745,-30.418008,-30.498908,-30.860659,-31.318252,-31.576974,-31.365395,-31.110591,-30.838226,-30.586105,-30.749403,-30.93746,-30.73708,-30.527139,-30.279335,-30.051372,-30.134962,-30.268753,-30.494338,-30.682838,-30.692197,-30.633184,-30.559489,-30.498095,-30.523671,-30.515291,-30.456169,-30.31178,-30.085019,-29.853419,-29.661172,-29.524804,-29.42766,-29.361264,-29.205682,-29.04161,-28.842493,-28.68079,-28.678711,-28.702562,-28.813541,-28.89424,-28.934382,-29.025771,-29.272853,-29.616971,-30.240464,-30.850526,-31.42512,-31.948723,-32.348589,-32.837883,-33.388109,-33.961959,-34.547442,-34.99632,-35.281722,-35.519947,-35.67028,-35.949779,-36.46173,-36.905996,-37.246373,-37.298857,-37.046042,-36.765194,-36.430019,-36.159301,-36.226597,-36.252314,-36.314628,-36.332904,-35.934566,-35.539813,-35.376779,-35.212479,-35.047596,-34.903897,-34.802822,-34.726472,-34.604478,-34.356253,-34.109927,-33.789323,-33.395445,-33.168779,-33.410885,-33.787261,-33.839026,-33.671134,-32.908581,-31.921529,-31.323293,-30.918118,-31.094768,-31.345093,-31.285195,-31.013042,-30.205678,-29.415011,-29.259435,-29.430493,-30.073533,-30.605075,-30.404117,-29.830821,-28.799363,-27.870533,-27.30989,-27.167143,-28.234807,-29.12115,-30.10068,-30.503414,-30.174154,-30.12843,-29.942152,-29.906531,-30.068446,-29.664554,-29.120746,-28.428821,-28.252849,-28.710241,-29.600814,-30.629045,-30.643264,-30.033153,-29.036544,-28.16503,-27.933148,-27.921838,-28.403886,-28.648683,-28.556364,-28.074842,-27.489708,-27.215213,-27.301539,-27.725789,-28.292055,-28.481137,-27.971786,-27.496085,-27.352479,-27.561948,-27.964764,-28.301408,-28.325074,-27.990206,-27.494462,-27.084173,-27.239,-27.60441,-27.649865,-27.540418,-27.29413,-26.732442,-26.370292,-26.177802,-26.284674,-26.59473,-26.732745,-26.516461,-25.964427,-25.173248,-24.778543,-24.773585,-25.548365,-26.492028,-27.067236,-26.656325,-25.527336,-24.452306,-24.103291,-24.429004,-25.662043,-26.799336,-26.87868,-25.885842,LT,2
